1 Periodo,2 CUO,3 Correlativo,4 Tipo de Documento de Identidad del cliente,5 Numero de Documento de Identidad del cliente,6 Apellidos y Nombres  Denominación o Razon Social del cliente,7 Fecha de Emision,8 Monto de cada cuenta por cobrar del cliente,9 Indica el estado de la operacion,10 Cód. Cuenta Contable,
20231031,4133,M4133,6,20466246370,universidad privada norbert wiener s.a.,04/05/2021,-2 864.99,1,,
20231031,4134,M4134,6,20524476828,olo del peru s.a.c.,10/06/2021,-4 774.98,1,,
20231031,4135,M4135,6,20101036813,banco interamericano de finanzas,29/11/2022,-1 530.16,1,,
20231031,4136,M4136,6,20516711559,banco santander peru s.a.,29/11/2022,-1 598.94,1,,
20231031,4137,M4137,6,20517476405,alfin banco s.a.,29/11/2022,-1 530.16,1,,
20231031,4138,M4138,6,20101036813,banco interamericano de finanzas,30/11/2022,-6 060.96,1,,
20231031,4139,M4139,6,20113604248,cmac piura s.a.c.,23/10/2023,-8 139.17,1,,
20231031,4140,M4140,6,20113604248,cmac piura s.a.c.,23/10/2023,-8 139.17,1,,
20231031,4141,M4141,6,20113604248,cmac piura s.a.c.,23/10/2023,-8 139.17,1,,
20231031,4313,M4313,0,99999999999,clientes saldos iniciales,31/12/2018,-2 462.25,1,,
20231031,4314,M4314,0,99999999999,clientes saldos iniciales,31/12/2018,-2 421.82,1,,
20231031,4315,M4315,0,99999999999,clientes saldos iniciales,31/12/2018,-1 190.53,1,,
20231031,4316,M4316,0,99999999999,clientes saldos iniciales,31/12/2018,-3 142.28,1,,
20231031,4317,M4317,0,99999999999,clientes saldos iniciales,31/12/2018,-6 389.21,1,,
20231031,4318,M4318,6,20607377635,security breakers s.a.c.,28/10/2022,-813.92,1,,
20231130,4419,M4419,6,20100105862,banco pichincha,10/11/2023,1 439.60,1,,
20231130,4424,M4424,6,20437544248,empresa de credito alternativa,09/11/2023,922.48,1,,
20231031,4428,M4428,0,00000000000,- None -,31/10/2023,139 287.58,1,,
20231031,4428,M4428,6,20100030595,banco de la nacion,31/10/2023,1 887.00,1,,
20231031,4428,M4428,6,20100043140,scotiabank peru saa,31/10/2023,24 628.00,1,,
20231031,4428,M4428,6,20100047218,banco de credito del peru,31/10/2023,7 793.00,1,,
20231031,4428,M4428,6,20100053455,banco internacional del peru-interbank,31/10/2023,121 609.67,1,,
20231031,4428,M4428,6,20100105862,banco pichincha,31/10/2023,-9 500.00,1,,
20231031,4428,M4428,6,20100116635,citibank del peru s.a.,31/10/2023,-2 000.00,1,,
20231031,4428,M4428,6,20100130204,banco bbva peru,31/10/2023,119 462.00,1,,
20231031,4428,M4428,6,20100209641,caja municipal de ahorro y credito de arequipa s.a. - caja arequipa,31/10/2023,14 173.52,1,,
20231031,4428,M4428,6,20100269466,caja municipal de credito popular de lim a,31/10/2023,5 204.72,1,,
20231031,4428,M4428,6,20101036813,banco interamericano de finanzas,31/10/2023,-5 000.00,1,,
20231031,4428,M4428,6,20101091083,cooperativa de ahorro y credito abaco,31/10/2023,1 742.00,1,,
20231031,4428,M4428,6,20101914080,servicios bancarios compartidos s a,31/10/2023,1 416.00,1,,
20231031,4428,M4428,6,20102361939,caja municipal de ahorro y credito de paita s.a.,31/10/2023,4 744.49,1,,
20231031,4428,M4428,6,20102881347,caja municip.ahorro y credito sullana s. a.,31/10/2023,15 303.38,1,,
20231031,4428,M4428,6,20103845328,caja municipal de ahorro y credito de maynas s.a.,31/10/2023,24 602.81,1,,
20231031,4428,M4428,6,20106903230,western union peru s.a.,31/10/2023,12 587.53,1,,
20231031,4428,M4428,6,20111065013,cooperativa de ahorro y credito pacifico,31/10/2023,-5 000.00,1,,
20231031,4428,M4428,6,20113604248,cmac piura s.a.c.,31/10/2023,44 170.15,1,,
20231031,4428,M4428,6,20114105024,caja munic. ahorro y credit del santa sa,31/10/2023,4 266.88,1,,
20231031,4428,M4428,6,20114839176,caja municipal de ahorro y credito cusco s.a. - cmac cusco s.a.,31/10/2023,2 991.00,1,,
20231031,4428,M4428,6,20129175975,cooperativa de ahorro y credito san cristobal de huamanga,31/10/2023,4 957.94,1,,
20231031,4428,M4428,6,20130098488,caja munic.de ahorr.y cred.de tacna s.a.,31/10/2023,6 634.37,1,,
20231031,4428,M4428,6,20130200789,cmac - huancayo s.a.,31/10/2023,14 959.00,1,,
20231031,4428,M4428,6,20131370645,ministerio de economia y finanzas,31/10/2023,3 825.00,1,,
20231031,4428,M4428,6,20131377810,servicio nacional de capacitacion para la industria de la construccio,31/10/2023,12 949.16,1,,
20231031,4428,M4428,6,20132243230,caja municipal de ahorro y credito de trujillo sa - caja trujillo,31/10/2023,11 638.03,1,,
20231031,4428,M4428,6,20146796347,cooperativa ahorro y credito n.s. rosari,31/10/2023,1 787.00,1,,
20231031,4428,M4428,6,20228319768,financiera confianza s.a.a. - financiera confianza,31/10/2023,-2 000.00,1,,
20231031,4428,M4428,6,20255993225,crediscotia financiera s.a.,31/10/2023,6 578.32,1,,
20231031,4428,M4428,6,20322445564,caja rural de ahorro y credito los andes s.a.,31/10/2023,10 395.40,1,,
20231031,4428,M4428,6,20328178070,financiera credinka s.a. - credinka s.a.,31/10/2023,-5 000.00,1,,
20231031,4428,M4428,6,20330401991,banco falabella peru s.a,31/10/2023,128 207.68,1,,
20231031,4428,M4428,6,20346669625,cavali s.a. i.c.l.v.,31/10/2023,-5 000.00,1,,
20231031,4428,M4428,6,20369155360,compartamos financiera s.a.,31/10/2023,3 988.00,1,,
20231031,4428,M4428,6,20371843575,productos y mercados agricolas de huaral caja rural de ahorro y credi,31/10/2023,-2 733.00,1,,
20231031,4428,M4428,6,20382036655,mibanco - banco de la microempresa s.a.,31/10/2023,6 200.00,1,,
20231031,4428,M4428,6,20419026809,organismo supervisor de las contrataciones del estado - osce,31/10/2023,4 290.00,1,,
20231031,4428,M4428,6,20437544248,empresa de credito alternativa,31/10/2023,8 832.73,1,,
20231031,4428,M4428,6,20441805960,financiera efectiva s.a.,31/10/2023,-11 500.00,1,,
20231031,4428,M4428,6,20469378561,camara de compensacion electronica s.a.,31/10/2023,-12 000.00,1,,
20231031,4428,M4428,6,20509507199,banco de comercio,31/10/2023,1 965.74,1,,
20231031,4428,M4428,6,20513074370,banco gnb peru s.a.,31/10/2023,159.30,1,,
20231031,4428,M4428,6,20516711559,banco santander peru s.a.,31/10/2023,-2 000.00,1,,
20231031,4428,M4428,6,20517476405,alfin banco s.a.,31/10/2023,-2 000.00,1,,
20231031,4428,M4428,6,20521308321,financiera qapaq s.a.,31/10/2023,-2 509.00,1,,
20231031,4428,M4428,6,20536902385,superintendencia de transporte terrestre de personas  carga y mercanc,31/10/2023,3 300.00,1,,
20231031,4428,M4428,6,20538763072,empresa de creditos "inversiones la cruz" s.a.-"inversiones la cruz",31/10/2023,1 000.00,1,,
20231031,4428,M4428,6,20543166660,caja rural de ahorro y crédito cencosud scotia perú s.a.,31/10/2023,355.00,1,,
20231031,4428,M4428,6,20546892175,icbc peru bank,31/10/2023,-5 000.00,1,,
20231031,4428,M4428,6,20601249678,j.p. morgan banco de inversión,31/10/2023,-5 000.00,1,,
20231031,4428,M4428,6,20605858083,fondo de seguro de depositos,31/10/2023,-5 000.00,1,,
20231031,4629,M4629,0,00000000000,- None -,31/10/2023,1 063 760.28,1,,
20231031,4729,M4729,0,00000000000,- None -,31/10/2023,-220 809.86,1,,
20231130,5036,M5036,6,20509507199,banco de comercio,13/11/2023,651.18,1,,
20231130,5039,M5039,6,20100053455,banco internacional del peru-interbank,13/11/2023,1 998.92,1,,
20231130,5040,M5040,6,20100116635,citibank del peru s.a.,13/11/2023,287.92,1,,
20231130,5041,M5041,6,20100130204,banco bbva peru,10/11/2023,431.88,1,,
20231130,5042,M5042,6,20100209641,caja municipal de ahorro y credito de arequipa s.a. - caja arequipa,10/11/2023,58 296.72,1,,
20231130,5044,M5044,6,20102361939,caja municipal de ahorro y credito de paita s.a.,10/11/2023,4 058.02,1,,
20231130,5045,M5045,6,20114105024,caja munic. ahorro y credit del santa sa,10/11/2023,3 315.80,1,,
20231130,5047,M5047,6,20114839176,caja municipal de ahorro y credito cusco s.a. - cmac cusco s.a.,10/11/2023,41 767.28,1,,
20231130,5049,M5049,6,20129175975,cooperativa de ahorro y credito san cristobal de huamanga,10/11/2023,5 789.08,1,,
20231130,5050,M5050,6,20130098488,caja munic.de ahorr.y cred.de tacna s.a.,10/11/2023,9 465.96,1,,
20231130,5051,M5051,6,20130200789,cmac - huancayo s.a.,10/11/2023,71 184.68,1,,
20231130,5052,M5052,6,20132243230,caja municipal de ahorro y credito de trujillo sa - caja trujillo,10/11/2023,34 073.68,1,,
20231130,5053,M5053,6,20322445564,caja rural de ahorro y credito los andes s.a.,10/11/2023,19 176.18,1,,
20231130,5055,M5055,6,20437544248,empresa de credito alternativa,10/11/2023,9 385.72,1,,
20231130,5056,M5056,6,20509507199,banco de comercio,10/11/2023,1 727.52,1,,
20231130,5057,M5057,6,20521308321,financiera qapaq s.a.,10/11/2023,12 915.10,1,,
20231130,5058,M5058,6,20101091083,cooperativa de ahorro y credito abaco,10/11/2023,640.74,1,,
20231130,5059,M5059,6,20102881347,caja municip.ahorro y credito sullana s. a.,10/11/2023,24 260.80,1,,
20231130,5060,M5060,6,20103845328,caja municipal de ahorro y credito de maynas s.a.,10/11/2023,8 407.50,1,,
20231031,5061,M5061,6,20103534675,cooperativa de ahorro y credito tuman,31/12/2017,761.10,1,,
20231031,5062,M5062,6,20131377224,municipalidad distrital de miraflores,11/11/2022,4 956.00,1,,
20231031,5064,M5064,6,20131377224,municipalidad distrital de miraflores,06/12/2022,4 956.00,1,,
20231031,5066,M5066,6,20228319768,financiera confianza s.a.a. - financiera confianza,07/03/2023,2 360.00,1,,
20231031,5068,M5068,6,20101036813,banco interamericano de finanzas,08/03/2023,5 900.00,1,,
20231031,5070,M5070,6,20100130204,banco bbva peru,15/03/2023,523.92,1,,
20231031,5071,M5071,6,20100053455,banco internacional del peru-interbank,17/04/2023,2 218.40,1,,
20231031,5073,M5073,6,20231269071,caja rural de ahorro y credito raiz s.a.a. en liquidacion,20/04/2023,637.20,1,,
20231031,5074,M5074,6,20231269071,caja rural de ahorro y credito raiz s.a.a. en liquidacion,20/04/2023,172.63,1,,
20231031,5075,M5075,6,20231269071,caja rural de ahorro y credito raiz s.a.a. en liquidacion,20/04/2023,853.03,1,,
20231031,5077,M5077,6,20100209641,caja municipal de ahorro y credito de arequipa s.a. - caja arequipa,05/06/2023,3 299.73,1,,
20231031,5079,M5079,6,20100209641,caja municipal de ahorro y credito de arequipa s.a. - caja arequipa,05/06/2023,2 639.75,1,,
20231031,5081,M5081,6,20100209641,caja municipal de ahorro y credito de arequipa s.a. - caja arequipa,05/06/2023,573.10,1,,
20231031,5083,M5083,6,20100209641,caja municipal de ahorro y credito de arequipa s.a. - caja arequipa,05/07/2023,7 269.57,1,,
20231031,5085,M5085,6,20100209641,caja municipal de ahorro y credito de arequipa s.a. - caja arequipa,05/07/2023,5 815.78,1,,
20231031,5087,M5087,6,20100209641,caja municipal de ahorro y credito de arequipa s.a. - caja arequipa,05/07/2023,1 454.01,1,,
20231031,5089,M5089,6,20113604248,cmac piura s.a.c.,06/07/2023,12 356.96,1,,
20231031,5091,M5091,6,20113604248,cmac piura s.a.c.,06/07/2023,2 160.80,1,,
20231031,5093,M5093,6,20113604248,cmac piura s.a.c.,06/07/2023,20 592.59,1,,
20231031,5095,M5095,6,20113604248,cmac piura s.a.c.,06/07/2023,846.11,1,,
20231031,5097,M5097,6,20231269071,caja rural de ahorro y credito raiz s.a.a. en liquidacion,12/07/2023,916.20,1,,
20231031,5098,M5098,6,20231269071,caja rural de ahorro y credito raiz s.a.a. en liquidacion,12/07/2023,674.42,1,,
20231031,5100,M5100,6,20231269071,caja rural de ahorro y credito raiz s.a.a. en liquidacion,12/07/2023,751.03,1,,
20231031,5101,M5101,6,20231269071,caja rural de ahorro y credito raiz s.a.a. en liquidacion,12/07/2023,247.80,1,,
20231031,5102,M5102,6,20231269071,caja rural de ahorro y credito raiz s.a.a. en liquidacion,12/07/2023,1 620.53,1,,
20231031,5103,M5103,6,20231269071,caja rural de ahorro y credito raiz s.a.a. en liquidacion,12/07/2023,2 191.08,1,,
20231031,5104,M5104,6,20231269071,caja rural de ahorro y credito raiz s.a.a. en liquidacion,12/07/2023,585.16,1,,
20231031,5106,M5106,6,20231269071,caja rural de ahorro y credito raiz s.a.a. en liquidacion,12/07/2023,832.02,1,,
20231031,5107,M5107,6,20231269071,caja rural de ahorro y credito raiz s.a.a. en liquidacion,12/07/2023,429.12,1,,
20231031,5108,M5108,6,20103845328,caja municipal de ahorro y credito de maynas s.a.,02/08/2023,163.00,1,,
20231031,5109,M5109,6,20113604248,cmac piura s.a.c.,04/08/2023,10 590.50,1,,
20231031,5111,M5111,6,20113604248,cmac piura s.a.c.,04/08/2023,743.72,1,,
20231031,5113,M5113,6,20113604248,cmac piura s.a.c.,04/08/2023,16 391.88,1,,
20231031,5115,M5115,6,20113604248,cmac piura s.a.c.,04/08/2023,1 363.12,1,,
20231031,5117,M5117,6,20113604248,cmac piura s.a.c.,04/08/2023,961.70,1,,
20231031,5119,M5119,6,20100209641,caja municipal de ahorro y credito de arequipa s.a. - caja arequipa,04/08/2023,9 156.22,1,,
20231031,5121,M5121,6,20100209641,caja municipal de ahorro y credito de arequipa s.a. - caja arequipa,04/08/2023,1 917.80,1,,
20231031,5123,M5123,6,20100209641,caja municipal de ahorro y credito de arequipa s.a. - caja arequipa,04/08/2023,7 324.96,1,,
20231031,5125,M5125,6,20509507199,banco de comercio,04/08/2023,135.35,1,,
20231031,5126,M5126,6,20231269071,caja rural de ahorro y credito raiz s.a.a. en liquidacion,05/08/2023,275.98,1,,
20231031,5127,M5127,6,20231269071,caja rural de ahorro y credito raiz s.a.a. en liquidacion,05/08/2023,424.80,1,,
20231031,5128,M5128,6,20106903230,western union peru s.a.,07/08/2023,159.30,1,,
20231031,5129,M5129,6,20100269466,caja municipal de credito popular de lim a,16/08/2023,891.94,1,,
20231031,5131,M5131,6,20100269466,caja municipal de credito popular de lim a,16/08/2023,187.25,1,,
20231031,5132,M5132,6,20100269466,caja municipal de credito popular de lim a,16/08/2023,775.02,1,,
20231031,5134,M5134,6,20100269466,caja municipal de credito popular de lim a,16/08/2023,162.37,1,,
20231031,5135,M5135,6,20100269466,caja municipal de credito popular de lim a,16/08/2023,820.10,1,,
20231031,5137,M5137,6,20100269466,caja municipal de credito popular de lim a,16/08/2023,873.20,1,,
20231031,5139,M5139,6,20100269466,caja municipal de credito popular de lim a,16/08/2023,572.84,1,,
20231031,5140,M5140,6,20100269466,caja municipal de credito popular de lim a,16/08/2023,425.74,1,,
20231031,5141,M5141,6,20100269466,caja municipal de credito popular de lim a,16/08/2023,153.99,1,,
20231031,5142,M5142,6,20100269466,caja municipal de credito popular de lim a,16/08/2023,150.10,1,,
20231031,5143,M5143,6,20100269466,caja municipal de credito popular de lim a,16/08/2023,153.99,1,,
20231031,5144,M5144,6,20100269466,caja municipal de credito popular de lim a,16/08/2023,123.90,1,,
20231031,5145,M5145,6,20113604248,cmac piura s.a.c.,01/09/2023,3 666.45,1,,
20231031,5147,M5147,6,20113604248,cmac piura s.a.c.,01/09/2023,1 571.34,1,,
20231031,5149,M5149,6,20113604248,cmac piura s.a.c.,01/09/2023,4 295.25,1,,
20231031,5151,M5151,6,20376082114,organismo supervisor de la inversion en energia y mineria,01/09/2023,247.50,1,,
20231031,5152,M5152,6,20376082114,organismo supervisor de la inversion en energia y mineria,01/09/2023,247.50,1,,
20231031,5153,M5153,6,20437544248,empresa de credito alternativa,04/09/2023,160.48,1,,
20231031,5154,M5154,6,20100209641,caja municipal de ahorro y credito de arequipa s.a. - caja arequipa,04/09/2023,39 013.16,1,,
20231031,5156,M5156,6,20100209641,caja municipal de ahorro y credito de arequipa s.a. - caja arequipa,04/09/2023,18 642.82,1,,
20231031,5158,M5158,6,20100209641,caja municipal de ahorro y credito de arequipa s.a. - caja arequipa,04/09/2023,320.96,1,,
20231031,5159,M5159,6,20100209641,caja municipal de ahorro y credito de arequipa s.a. - caja arequipa,04/09/2023,6 559.10,1,,
20231031,5161,M5161,6,20100209641,caja municipal de ahorro y credito de arequipa s.a. - caja arequipa,04/09/2023,1 311.90,1,,
20231031,5163,M5163,6,20100209641,caja municipal de ahorro y credito de arequipa s.a. - caja arequipa,04/09/2023,5 247.25,1,,
20231031,5165,M5165,6,20100209641,caja municipal de ahorro y credito de arequipa s.a. - caja arequipa,04/09/2023,4 555.02,1,,
20231031,5167,M5167,6,20100209641,caja municipal de ahorro y credito de arequipa s.a. - caja arequipa,04/09/2023,7 061.12,1,,
20231031,5169,M5169,6,20113604248,cmac piura s.a.c.,04/09/2023,26 541.74,1,,
20231031,5171,M5171,6,20113604248,cmac piura s.a.c.,04/09/2023,35 451.92,1,,
20231031,5173,M5173,6,20113604248,cmac piura s.a.c.,04/09/2023,1 123.36,1,,
20231031,5175,M5175,6,20113604248,cmac piura s.a.c.,04/09/2023,1 640.01,1,,
20231031,5177,M5177,6,20113604248,cmac piura s.a.c.,04/09/2023,25 742.83,1,,
20231031,5179,M5179,6,20113604248,cmac piura s.a.c.,04/09/2023,2 424.90,1,,
20231031,5181,M5181,6,20113604248,cmac piura s.a.c.,04/09/2023,10 590.50,1,,
20231031,5183,M5183,6,20369155360,compartamos financiera s.a.,05/09/2023,8 839.99,1,,
20231031,5185,M5185,6,20132243230,caja municipal de ahorro y credito de trujillo sa - caja trujillo,05/09/2023,667.07,1,,
20231031,5186,M5186,6,20102881347,caja municip.ahorro y credito sullana s. a.,05/09/2023,336.30,1,,
20231031,5187,M5187,6,20114839176,caja municipal de ahorro y credito cusco s.a. - cmac cusco s.a.,05/09/2023,24 303.28,1,,
20231031,5189,M5189,6,20114839176,caja municipal de ahorro y credito cusco s.a. - cmac cusco s.a.,05/09/2023,16 503.48,1,,
20231031,5191,M5191,6,20114839176,caja municipal de ahorro y credito cusco s.a. - cmac cusco s.a.,05/09/2023,320.96,1,,
20231031,5192,M5192,6,20114839176,caja municipal de ahorro y credito cusco s.a. - cmac cusco s.a.,05/09/2023,3 529.38,1,,
20231031,5194,M5194,6,20114105024,caja munic. ahorro y credit del santa sa,05/09/2023,160.48,1,,
20231031,5195,M5195,6,20371843575,productos y mercados agricolas de huaral caja rural de ahorro y credi,05/09/2023,3 837.36,1,,
20231031,5197,M5197,6,20371843575,productos y mercados agricolas de huaral caja rural de ahorro y credi,05/09/2023,619.50,1,,
20231031,5198,M5198,6,20371843575,productos y mercados agricolas de huaral caja rural de ahorro y credi,05/09/2023,2 055.56,1,,
20231031,5200,M5200,6,20509507199,banco de comercio,06/09/2023,138.20,1,,
20231031,5201,M5201,6,20509507199,banco de comercio,06/09/2023,169.57,1,,
20231031,5202,M5202,6,20509507199,banco de comercio,06/09/2023,314.86,1,,
20231031,5203,M5203,6,20509507199,banco de comercio,06/09/2023,287.10,1,,
20231031,5204,M5204,6,20509507199,banco de comercio,06/09/2023,678.51,1,,
20231031,5206,M5206,6,20146796347,cooperativa ahorro y credito n.s. rosari,08/09/2023,53.10,1,,
20231031,5207,M5207,6,20100043140,scotiabank peru saa,12/09/2023,12 372.70,1,,
20231031,5208,M5208,6,20100130204,banco bbva peru,12/09/2023,19.92,1,,
20231031,5209,M5209,6,20100043140,scotiabank peru saa,14/09/2023,1 393.56,1,,
20231031,5210,M5210,6,20100043140,scotiabank peru saa,14/09/2023,127.44,1,,
20231031,5211,M5211,6,20100043140,scotiabank peru saa,14/09/2023,143.96,1,,
20231031,5212,M5212,6,20100043140,scotiabank peru saa,14/09/2023,759.76,1,,
20231031,5213,M5213,6,20100043140,scotiabank peru saa,14/09/2023,254.88,1,,
20231031,5214,M5214,6,20100043140,scotiabank peru saa,14/09/2023,127.44,1,,
20231031,5215,M5215,6,20113604248,cmac piura s.a.c.,15/09/2023,4 919.93,1,,
20231031,5217,M5217,6,20113604248,cmac piura s.a.c.,15/09/2023,3 679.33,1,,
20231031,5219,M5219,6,20113604248,cmac piura s.a.c.,15/09/2023,1 576.86,1,,
20231031,5221,M5221,6,20131377224,municipalidad distrital de miraflores,02/10/2023,5 664.00,1,,
20231031,5223,M5223,6,20131377224,municipalidad distrital de miraflores,02/10/2023,5 664.00,1,,
20231031,5225,M5225,6,20131377224,municipalidad distrital de miraflores,02/10/2023,5 664.00,1,,
20231031,5227,M5227,6,20131377224,municipalidad distrital de miraflores,02/10/2023,5 664.00,1,,
20231031,5229,M5229,6,20437544248,empresa de credito alternativa,03/10/2023,1 808.56,1,,
20231031,5230,M5230,6,20103845328,caja municipal de ahorro y credito de maynas s.a.,03/10/2023,422.00,1,,
20231031,5231,M5231,6,20100209641,caja municipal de ahorro y credito de arequipa s.a. - caja arequipa,03/10/2023,3 986.94,1,,
20231031,5233,M5233,6,20100209641,caja municipal de ahorro y credito de arequipa s.a. - caja arequipa,03/10/2023,7 061.12,1,,
20231031,5235,M5235,6,20100209641,caja municipal de ahorro y credito de arequipa s.a. - caja arequipa,03/10/2023,39 013.16,1,,
20231031,5237,M5237,6,20100209641,caja municipal de ahorro y credito de arequipa s.a. - caja arequipa,03/10/2023,18 642.82,1,,
20231031,5239,M5239,6,20100209641,caja municipal de ahorro y credito de arequipa s.a. - caja arequipa,03/10/2023,320.96,1,,
20231031,5240,M5240,6,20113604248,cmac piura s.a.c.,03/10/2023,1 562.32,1,,
20231031,5242,M5242,6,20113604248,cmac piura s.a.c.,03/10/2023,1 479.63,1,,
20231031,5244,M5244,6,20113604248,cmac piura s.a.c.,03/10/2023,23 197.31,1,,
20231031,5246,M5246,6,20113604248,cmac piura s.a.c.,03/10/2023,12 356.96,1,,
20231031,5248,M5248,6,20113604248,cmac piura s.a.c.,03/10/2023,107.73,1,,
20231031,5249,M5249,6,20113604248,cmac piura s.a.c.,03/10/2023,26 541.74,1,,
20231031,5251,M5251,6,20113604248,cmac piura s.a.c.,03/10/2023,35 451.92,1,,
20231031,5253,M5253,6,20113604248,cmac piura s.a.c.,03/10/2023,1 123.36,1,,
20231031,5255,M5255,6,20113604248,cmac piura s.a.c.,04/10/2023,123.40,1,,
20231031,5256,M5256,6,20130098488,caja munic.de ahorr.y cred.de tacna s.a.,04/10/2023,6 715.38,1,,
20231031,5258,M5258,6,20130098488,caja munic.de ahorr.y cred.de tacna s.a.,04/10/2023,2 750.58,1,,
20231031,5260,M5260,6,20130098488,caja munic.de ahorr.y cred.de tacna s.a.,04/10/2023,2 055.56,1,,
20231031,5262,M5262,6,20132243230,caja municipal de ahorro y credito de trujillo sa - caja trujillo,04/10/2023,1 614.00,1,,
20231031,5263,M5263,6,20132243230,caja municipal de ahorro y credito de trujillo sa - caja trujillo,04/10/2023,153.40,1,,
20231031,5264,M5264,6,20101091083,cooperativa de ahorro y credito abaco,04/10/2023,319.78,1,,
20231031,5265,M5265,6,20101091083,cooperativa de ahorro y credito abaco,04/10/2023,320.96,1,,
20231031,5266,M5266,6,20101091083,cooperativa de ahorro y credito abaco,04/10/2023,992.80,1,,
20231031,5268,M5268,6,20101091083,cooperativa de ahorro y credito abaco,04/10/2023,331.30,1,,
20231031,5269,M5269,6,20101091083,cooperativa de ahorro y credito abaco,04/10/2023,2 055.56,1,,
20231031,5271,M5271,6,20102881347,caja municip.ahorro y credito sullana s. a.,04/10/2023,1 910.31,1,,
20231031,5273,M5273,6,20102881347,caja municip.ahorro y credito sullana s. a.,04/10/2023,154.06,1,,
20231031,5274,M5274,6,20102881347,caja municip.ahorro y credito sullana s. a.,04/10/2023,983.53,1,,
20231031,5276,M5276,6,20102881347,caja municip.ahorro y credito sullana s. a.,04/10/2023,96.29,1,,
20231031,5277,M5277,6,20102881347,caja municip.ahorro y credito sullana s. a.,04/10/2023,555.75,1,,
20231031,5278,M5278,6,20102881347,caja municip.ahorro y credito sullana s. a.,04/10/2023,119.85,1,,
20231031,5279,M5279,6,20102881347,caja municip.ahorro y credito sullana s. a.,04/10/2023,635.50,1,,
20231031,5280,M5280,6,20102881347,caja municip.ahorro y credito sullana s. a.,04/10/2023,6 469.76,1,,
20231031,5282,M5282,6,20114839176,caja municipal de ahorro y credito cusco s.a. - cmac cusco s.a.,04/10/2023,24 942.84,1,,
20231031,5284,M5284,6,20114839176,caja municipal de ahorro y credito cusco s.a. - cmac cusco s.a.,04/10/2023,16 503.48,1,,
20231031,5286,M5286,6,20114839176,caja municipal de ahorro y credito cusco s.a. - cmac cusco s.a.,04/10/2023,320.96,1,,
20231031,5287,M5287,6,20114839176,caja municipal de ahorro y credito cusco s.a. - cmac cusco s.a.,04/10/2023,3 529.38,1,,
20231031,5289,M5289,6,20114105024,caja munic. ahorro y credit del santa sa,04/10/2023,110.00,1,,
20231031,5290,M5290,6,20114105024,caja munic. ahorro y credit del santa sa,04/10/2023,269.00,1,,
20231031,5291,M5291,6,20114105024,caja munic. ahorro y credit del santa sa,04/10/2023,120.00,1,,
20231031,5292,M5292,6,20114105024,caja munic. ahorro y credit del santa sa,04/10/2023,424.00,1,,
20231031,5293,M5293,6,20322445564,caja rural de ahorro y credito los andes s.a.,04/10/2023,1 650.35,1,,
20231031,5294,M5294,6,20322445564,caja rural de ahorro y credito los andes s.a.,04/10/2023,613.98,1,,
20231031,5295,M5295,6,20322445564,caja rural de ahorro y credito los andes s.a.,04/10/2023,106.91,1,,
20231031,5296,M5296,6,20100105862,banco pichincha,05/10/2023,120 357.84,1,,
20231031,5297,M5297,6,20100105862,banco pichincha,05/10/2023,6 723.09,1,,
20231031,5298,M5298,6,20100105862,banco pichincha,05/10/2023,9 742.32,1,,
20231031,5299,M5299,6,20100043140,scotiabank peru saa,06/10/2023,1 330.85,1,,
20231031,5300,M5300,6,20100043140,scotiabank peru saa,06/10/2023,2 714.10,1,,
20231031,5301,M5301,6,20255993225,crediscotia financiera s.a.,06/10/2023,7 883.83,1,,
20231031,5302,M5302,6,20517476405,alfin banco s.a.,06/10/2023,492.91,1,,
20231031,5303,M5303,6,20517476405,alfin banco s.a.,06/10/2023,7 540.18,1,,
20231031,5305,M5305,6,20100130204,banco bbva peru,06/10/2023,18 757.46,1,,
20231031,5307,M5307,6,20513074370,banco gnb peru s.a.,06/10/2023,87 202.15,1,,
20231031,5308,M5308,6,20513074370,banco gnb peru s.a.,06/10/2023,1 232.27,1,,
20231031,5310,M5310,6,20543166660,caja rural de ahorro y crédito cencosud scotia perú s.a.,06/10/2023,18 900.00,1,,
20231031,5311,M5311,6,20543166660,caja rural de ahorro y crédito cencosud scotia perú s.a.,06/10/2023,8 648.30,1,,
20231031,5313,M5313,6,20369155360,compartamos financiera s.a.,06/10/2023,147.04,1,,
20231031,5314,M5314,6,20228319768,financiera confianza s.a.a. - financiera confianza,06/10/2023,653.00,1,,
20231031,5315,M5315,6,20441805960,financiera efectiva s.a.,06/10/2023,18 900.00,1,,
20231031,5316,M5316,6,20441805960,financiera efectiva s.a.,06/10/2023,5 690.86,1,,
20231031,5318,M5318,6,20382036655,mibanco - banco de la microempresa s.a.,06/10/2023,648.00,1,,
20231031,5319,M5319,6,20130200789,cmac - huancayo s.a.,06/10/2023,29.50,1,,
20231031,5320,M5320,6,20130200789,cmac - huancayo s.a.,06/10/2023,141.48,1,,
20231031,5321,M5321,6,20322445564,caja rural de ahorro y credito los andes s.a.,06/10/2023,797.71,1,,
20231031,5322,M5322,6,20322445564,caja rural de ahorro y credito los andes s.a.,06/10/2023,847.29,1,,
20231031,5323,M5323,6,20322445564,caja rural de ahorro y credito los andes s.a.,06/10/2023,119.76,1,,
20231031,5324,M5324,6,20100116635,citibank del peru s.a.,06/10/2023,287.92,1,,
20231031,5325,M5325,6,20101914080,servicios bancarios compartidos s a,09/10/2023,320.96,1,,
